timestamp_utc,task,status,source,message,rows_written,output_path
2026-06-13T03:38:28+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T03:38:28+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T03:39:29+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T03:39:29+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T03:39:29+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T03:39:29+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T03:55:25+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T03:55:25+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T03:55:26+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T03:55:26+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T04:09:21+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T04:09:21+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T04:09:22+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T04:09:22+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T04:11:17+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T04:11:17+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T04:11:18+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T04:11:18+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T04:27:16+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T04:27:16+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T04:27:17+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T04:27:17+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T04:43:10+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T04:43:10+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T04:43:10+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T04:43:10+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T04:59:07+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T04:59:07+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T04:59:08+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T04:59:08+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T05:15:01+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T05:15:01+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T05:15:02+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T05:15:02+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T05:30:54+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T05:30:54+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T05:30:54+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T05:30:54+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T05:46:54+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T05:46:54+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T05:46:55+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T05:46:55+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
2026-06-13T06:02:51+00:00,scoreboard:default,success,espn_json,Fetched scoreboard JSON from https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_scoreboard_20260613.json
2026-06-13T06:02:51+00:00,fixtures_results,success,espn_json,Wrote normalized fixtures/results rows for 1 scoreboard request(s),4,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv
2026-06-13T06:02:52+00:00,standings,success,espn_json,Fetched standings JSON from https://site.api.espn.com/apis/v2/sports/soccer/fifa.world/standings,0,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/raw/espn_standings.json
2026-06-13T06:02:52+00:00,group_standings,success,espn_json,Wrote normalized standings,48,/Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/group_standings.csv
